293.90000, 255.30000, 255.00000, 256.40000, 262.70000,
614.90000, 548.60000, 580.60000, 522.70000, 564.60000,
1034.40000, 1056.80000, 1011.60000, 1303.80000, 1253.80000,
1531.50000, 1663.60000, 1436.20000, 1658.30000, 1626.20000,
