14.08531,28.21644,40.97079,54.64357,69.25234,
14.25601,28.61340,41.64697,56.56722,70.76760,
14.20606,29.55896,43.23501,58.65824,73.82622,
,,,,,
,,,,,
,,,,,
,,,,,
28.37710,28.78158,28.99638,29.09161,29.18271,
