117.40000, 118.70000, 144.90000, 136.20000, 183.60000,
246.50000, 255.30000, 255.00000, 267.60000, 297.90000,
376.80000, 376.20000, 384.20000, 391.50000, 428.10000,
505.00000, 510.70000, 519.10000, 524.70000, 528.20000,
