659.60000, 662.00000, 665.00000, 668.40000, 759.80000,
1276.10000, 1325.50000, 1456.10000, 1313.70000, 1440.20000,
2019.40000, 2193.50000, 2086.90000, 2122.10000, 2038.20000,
2483.60000, 2529.60000, 2532.90000, 2552.70000, 2625.20000,
