.67814, 1.21215, 1.71561, 2.24362, 2.75335,
1.05030, 1.91479, 2.77433, 3.64153, 4.52248,
1.63703, 3.12465, 4.57693, 6.08629, 7.53046,
.06789, .12098, .17063, .22300, .28135,
.02669,
.02690,
